repo	family	line_no	category_guess	text
openai/codex	AGENTS.md	106	unclassified	- Always use textwrap::wrap to wrap plain strings.
openai/codex	AGENTS.md	117	unclassified	**Requirement:** any change that affects user-visible UI (including adding new UI) must include
openai/codex	AGENTS.md	130	unclassified	- Only if you intend to accept all new snapshots in this crate, run:
openai/codex	AGENTS.md	133	unclassified	If you don’t have the tool:
openai/codex	AGENTS.md	141	unclassified	- Avoid mutating process environment in tests; prefer passing environment-derived flags or dependencies from above.
openai/codex	AGENTS.md	147	unclassified	- When locating fixture files or test resources under Bazel, avoid `env!("CARGO_MANIFEST_DIR")`. Prefer `codex_utils_cargo_bin::find_resource!` so paths resolve correctly under both Cargo and Bazel runfiles.
openai/codex	AGENTS.md	154	unclassified	- Use `ResponseMock::single_request()` when a test should only issue one POST, or `ResponseMock::requests()` to inspect every captured `ResponsesRequest`.
openai/codex	AGENTS.md	186	unclassified	- All active API development should happen in app-server v2. Do not add new API surface area to v1.
openai/codex	AGENTS.md	190	unclassified	- Always expose fields as camelCase on the wire with `#[serde(rename_all = "camelCase")]` unless a tagged union or explicit compatibility requirement needs a targeted rename.
openai/codex	AGENTS.md	192	unclassified	- Always set `#[ts(export_to = "v2/")]` on v2 request/response/notification types so generated TypeScript lands in the correct namespace.
openai/codex	AGENTS.md	193	unclassified	- Never use `#[serde(skip_serializing_if = "Option::is_none")]` for v2 API payload fields.
openai/codex	AGENTS.md	202	unclassified	use `#[experimental("method/or/field")]`, derive `ExperimentalApi` when field-level gating is needed, and use `inspect_params: true` in `common.rs` when only some fields of a method are experimental.
openai/codex	AGENTS.md	206	unclassified	- Every optional field must be annotated with `#[ts(optional = nullable)]`. Do not use `#[ts(optional = nullable)]` outside client->server request payloads (`*Params`).
openai/codex	AGENTS.md	207	unclassified	- Optional collection fields (for example `Vec`, `HashMap`) must use `Option<...>` + `#[ts(optional = nullable)]`. Do not use `#[serde(default)]` to model optional collections, and do not use `skip_serializing_if` on v2 payload fields.
openai/codex	AGENTS.md	220	unclassified	- Avoid boilerplate tests that only assert experimental field markers for individual
openai/openai-agents-python	AGENTS.md	19	unclassified	Run `$code-change-verification` before marking work complete when changes affect runtime code, tests, or build/test behavior.
openai/openai-agents-python	AGENTS.md	27	unclassified	You can skip `$code-change-verification` for docs-only or repo-meta changes (for example, `docs/`, `.agents/`, `README.md`, `AGENTS.md`, `.github/`), unless a user explicitly asks to run the full verification stack.
openai/openai-agents-python	AGENTS.md	35	unclassified	Before changing runtime code, exported APIs, external configuration, persisted schemas, wire protocols, or other user-facing behavior, use `$implementation-strategy` to decide the compatibility boundary and implementation shape. Judge breaking changes against the latest release tag, not unreleased b
openai/openai-agents-python	AGENTS.md	39	unclassified	When a task in this repo finishes with moderate-or-larger code changes, invoke `$pr-draft-summary` in the final handoff to generate the required PR summary block, branch suggestion, title, and draft description. Treat this as the default close-out step after runtime code, tests, examples, build/test
openai/openai-agents-python	AGENTS.md	41	unclassified	Skip `$pr-draft-summary` only for trivial or conversation-only tasks, repo-meta/doc-only tasks without behavior impact, or when the user explicitly says not to include the PR draft block.
openai/openai-agents-python	AGENTS.md	45	unclassified	Call out compatibility risk early in your plan only when the change affects behavior shipped in the latest release tag or a released or explicitly supported durable external state boundary, and confirm the approach before implementing changes that could impact users.
openai/openai-agents-python	AGENTS.md	47	unclassified	Use an ExecPlan when work is multi-step, spans several files, involves new features or refactors, or is likely to take more than about an hour. Start with the template and rules in `PLANS.md`, keep milestones and living sections (Progress, Surprises & Discoveries, Decision Log, Outcomes & Retrospect
openai/openai-agents-python	AGENTS.md	53	unclassified	- For public constructors (for example `RunConfig`, `FunctionTool`, `AgentHookContext`), preserve existing positional argument meaning. Do not insert new constructor parameters or dataclass fields in the middle of existing public order.
openai/openai-agents-python	AGENTS.md	56	unclassified	- Prefer keyword arguments at call sites to reduce accidental breakage, but do not rely on this to justify breaking positional compatibility for public APIs.
openai/openai-agents-python	AGENTS.md	61	unclassified	- Treat runnable docs snippets as API compatibility checks. Before adding OpenAI API, provider, Responses, Realtime, WebSocket, or SDK constructor examples, verify the shown arguments and call shape against the actual implementation.
openai/openai-agents-python	AGENTS.md	62	unclassified	- Do not let untrusted sandbox manifests opt themselves out of host filesystem or base-directory boundaries. Escape hatches for local source materialization must be controlled by trusted application code at the call site, not by serialized manifest data.
openai/openai-agents-python	AGENTS.md	63	unclassified	- When documenting sandbox or security grants, verify the actual implementation path enforces the grant or boundary. Do not claim a grant applies to `LocalDir`, `LocalFile`, archive extraction, or other materialization paths unless those paths actually consult it.
openai/openai-agents-python	AGENTS.md	65	unclassified	- For OpenAI platform or SDK-specific docs changes, prefer `$openai-knowledge` for authoritative platform behavior and inspect the local code path for SDK behavior. Do not rely on generic API assumptions when documenting Responses, Chat Completions, Realtime, tools, MCP, or provider adapters.
openai/openai-agents-python	AGENTS.md	71	unclassified	The OpenAI Agents Python repository provides the Python Agents SDK, examples, and documentation built with MkDocs. Use `uv run python ...` for Python commands to ensure a consistent environment.
openai/openai-agents-python	AGENTS.md	78	unclassified	- `docs/`: MkDocs documentation source; do not edit translated docs under `docs/ja`, `docs/ko`, or `docs/zh` (they are generated).
openai/openai-agents-python	AGENTS.md	89	unclassified	- When `run.py` grows, refactor helpers into `run_internal/` modules (for example `run_loop.py`, `turn_resolution.py`, `tool_execution.py`, `session_persistence.py`) and leave only wiring and composition in `run.py`.
openai/openai-agents-python	AGENTS.md	90	unclassified	- Keep streaming and non-streaming paths behaviorally aligned. Changes to `run_internal/run_loop.py` (`run_single_turn`, `run_single_turn_streamed`, `get_new_response`, `start_streaming`) should be mirrored, and any new streaming item types must be reflected in `src/agents/stream_events.py`.
openai/openai-agents-python	AGENTS.md	91	unclassified	- Input guardrails run only on the first turn and only for the starting agent. Resuming an interruption from `RunState` must not increment the turn counter; only actual model calls advance turns.
openai/openai-agents-python	AGENTS.md	92	unclassified	- Server-managed conversation (`conversation_id`, `previous_response_id`, `auto_previous_response_id`) uses `OpenAIServerConversationTracker` in `run_internal/oai_conversation.py`. Only deltas should be sent. If `call_model_input_filter` is used, it must return `ModelInputData` with a list input and
openai/openai-agents-python	AGENTS.md	93	unclassified	- Adding new tool/output/approval item types requires coordinated updates across:
openai/openai-agents-python	AGENTS.md	102	unclassified	- If the serialized RunState shape changes, update `CURRENT_SCHEMA_VERSION` in `src/agents/run_state.py` and the related serialization/deserialization logic. Keep released schema versions readable, and feel free to renumber or squash unreleased schema versions before release when those intermediate 
openai/openai-agents-python	AGENTS.md	121	unclassified	4. Highlight compatibility or API risks in your plan before implementing changes that alter the latest released behavior or a released or explicitly supported durable external state boundary.
openai/openai-agents-python	AGENTS.md	126	unclassified	6. When `$code-change-verification` applies, run it to execute the full verification stack before marking work complete.
openai/openai-agents-python	AGENTS.md	132	unclassified	Before submitting changes, ensure relevant checks pass and extend tests when you touch code.
openai/openai-agents-python	AGENTS.md	134	unclassified	When `$code-change-verification` applies, run it to execute the required verification stack from the repository root. Rerun the full stack after applying fixes.
openai/openai-agents-python	AGENTS.md	173	unclassified	- Formatting and linting use `ruff`; run `make format` (applies fixes) and `make lint` (checks only).
openai/openai-agents-python	AGENTS.md	174	unclassified	- Type hints must pass `make typecheck`.
openai/openai-agents-python	AGENTS.md	221	test-before(E5)	- Run `make format`, `make lint`, `make typecheck`, and `make tests` before marking work ready.
openai/openai-agents-python	CLAUDE.md	19	unclassified	Run `$code-change-verification` before marking work complete when changes affect runtime code, tests, or build/test behavior.
openai/openai-agents-python	CLAUDE.md	27	unclassified	You can skip `$code-change-verification` for docs-only or repo-meta changes (for example, `docs/`, `.agents/`, `README.md`, `AGENTS.md`, `.github/`), unless a user explicitly asks to run the full verification stack.
openai/openai-agents-python	CLAUDE.md	35	unclassified	Before changing runtime code, exported APIs, external configuration, persisted schemas, wire protocols, or other user-facing behavior, use `$implementation-strategy` to decide the compatibility boundary and implementation shape. Judge breaking changes against the latest release tag, not unreleased b
openai/openai-agents-python	CLAUDE.md	39	unclassified	When a task in this repo finishes with moderate-or-larger code changes, invoke `$pr-draft-summary` in the final handoff to generate the required PR summary block, branch suggestion, title, and draft description. Treat this as the default close-out step after runtime code, tests, examples, build/test
openai/openai-agents-python	CLAUDE.md	41	unclassified	Skip `$pr-draft-summary` only for trivial or conversation-only tasks, repo-meta/doc-only tasks without behavior impact, or when the user explicitly says not to include the PR draft block.
openai/openai-agents-python	CLAUDE.md	45	unclassified	Call out compatibility risk early in your plan only when the change affects behavior shipped in the latest release tag or a released or explicitly supported durable external state boundary, and confirm the approach before implementing changes that could impact users.
openai/openai-agents-python	CLAUDE.md	47	unclassified	Use an ExecPlan when work is multi-step, spans several files, involves new features or refactors, or is likely to take more than about an hour. Start with the template and rules in `PLANS.md`, keep milestones and living sections (Progress, Surprises & Discoveries, Decision Log, Outcomes & Retrospect
openai/openai-agents-python	CLAUDE.md	53	unclassified	- For public constructors (for example `RunConfig`, `FunctionTool`, `AgentHookContext`), preserve existing positional argument meaning. Do not insert new constructor parameters or dataclass fields in the middle of existing public order.
openai/openai-agents-python	CLAUDE.md	56	unclassified	- Prefer keyword arguments at call sites to reduce accidental breakage, but do not rely on this to justify breaking positional compatibility for public APIs.
openai/openai-agents-python	CLAUDE.md	61	unclassified	- Treat runnable docs snippets as API compatibility checks. Before adding OpenAI API, provider, Responses, Realtime, WebSocket, or SDK constructor examples, verify the shown arguments and call shape against the actual implementation.
openai/openai-agents-python	CLAUDE.md	62	unclassified	- Do not let untrusted sandbox manifests opt themselves out of host filesystem or base-directory boundaries. Escape hatches for local source materialization must be controlled by trusted application code at the call site, not by serialized manifest data.
openai/openai-agents-python	CLAUDE.md	63	unclassified	- When documenting sandbox or security grants, verify the actual implementation path enforces the grant or boundary. Do not claim a grant applies to `LocalDir`, `LocalFile`, archive extraction, or other materialization paths unless those paths actually consult it.
openai/openai-agents-python	CLAUDE.md	65	unclassified	- For OpenAI platform or SDK-specific docs changes, prefer `$openai-knowledge` for authoritative platform behavior and inspect the local code path for SDK behavior. Do not rely on generic API assumptions when documenting Responses, Chat Completions, Realtime, tools, MCP, or provider adapters.
openai/openai-agents-python	CLAUDE.md	71	unclassified	The OpenAI Agents Python repository provides the Python Agents SDK, examples, and documentation built with MkDocs. Use `uv run python ...` for Python commands to ensure a consistent environment.
openai/openai-agents-python	CLAUDE.md	78	unclassified	- `docs/`: MkDocs documentation source; do not edit translated docs under `docs/ja`, `docs/ko`, or `docs/zh` (they are generated).
openai/openai-agents-python	CLAUDE.md	89	unclassified	- When `run.py` grows, refactor helpers into `run_internal/` modules (for example `run_loop.py`, `turn_resolution.py`, `tool_execution.py`, `session_persistence.py`) and leave only wiring and composition in `run.py`.
openai/openai-agents-python	CLAUDE.md	90	unclassified	- Keep streaming and non-streaming paths behaviorally aligned. Changes to `run_internal/run_loop.py` (`run_single_turn`, `run_single_turn_streamed`, `get_new_response`, `start_streaming`) should be mirrored, and any new streaming item types must be reflected in `src/agents/stream_events.py`.
openai/openai-agents-python	CLAUDE.md	91	unclassified	- Input guardrails run only on the first turn and only for the starting agent. Resuming an interruption from `RunState` must not increment the turn counter; only actual model calls advance turns.
openai/openai-agents-python	CLAUDE.md	92	unclassified	- Server-managed conversation (`conversation_id`, `previous_response_id`, `auto_previous_response_id`) uses `OpenAIServerConversationTracker` in `run_internal/oai_conversation.py`. Only deltas should be sent. If `call_model_input_filter` is used, it must return `ModelInputData` with a list input and
openai/openai-agents-python	CLAUDE.md	93	unclassified	- Adding new tool/output/approval item types requires coordinated updates across:
openai/openai-agents-python	CLAUDE.md	102	unclassified	- If the serialized RunState shape changes, update `CURRENT_SCHEMA_VERSION` in `src/agents/run_state.py` and the related serialization/deserialization logic. Keep released schema versions readable, and feel free to renumber or squash unreleased schema versions before release when those intermediate 
openai/openai-agents-python	CLAUDE.md	121	unclassified	4. Highlight compatibility or API risks in your plan before implementing changes that alter the latest released behavior or a released or explicitly supported durable external state boundary.
openai/openai-agents-python	CLAUDE.md	126	unclassified	6. When `$code-change-verification` applies, run it to execute the full verification stack before marking work complete.
openai/openai-agents-python	CLAUDE.md	132	unclassified	Before submitting changes, ensure relevant checks pass and extend tests when you touch code.
openai/openai-agents-python	CLAUDE.md	134	unclassified	When `$code-change-verification` applies, run it to execute the required verification stack from the repository root. Rerun the full stack after applying fixes.
openai/openai-agents-python	CLAUDE.md	173	unclassified	- Formatting and linting use `ruff`; run `make format` (applies fixes) and `make lint` (checks only).
openai/openai-agents-python	CLAUDE.md	174	unclassified	- Type hints must pass `make typecheck`.
openai/openai-agents-python	CLAUDE.md	221	test-before(E5)	- Run `make format`, `make lint`, `make typecheck`, and `make tests` before marking work ready.
openclaw/openclaw	AGENTS.md	3	unclassified	Telegraph style. Root rules only. Read scoped `AGENTS.md` before subtree work.
openclaw/openclaw	AGENTS.md	9	unclassified	- Replies: repo-root refs only: `extensions/telegram/src/index.ts:80`. No absolute paths, no `~/`.
openclaw/openclaw	AGENTS.md	10	unclassified	- Docs/user-visible work: `pnpm docs:list`, then read relevant docs only.
openclaw/openclaw	AGENTS.md	13	secrets(E1/E7)	- Live-verify when feasible. Never print secrets.
openclaw/openclaw	AGENTS.md	18	unclassified	- New `AGENTS.md`: add sibling `CLAUDE.md` symlink; edit `AGENTS.md` only.
openclaw/openclaw	AGENTS.md	29	mediation(E3)	- Plugins cross into core only via `openclaw/plugin-sdk/*`, manifest metadata, injected runtime helpers, documented barrels (`api.ts`, `runtime-api.ts`).
openclaw/openclaw	AGENTS.md	32	unclassified	- Owner boundary: owner-specific repair/detection/onboarding/auth/defaults/provider behavior lives in owner plugin. Shared/core gets generic seams only.
openclaw/openclaw	AGENTS.md	33	unclassified	- Dependency ownership follows runtime ownership: plugin-only deps stay plugin-local; root deps only for core imports or intentionally internalized bundled plugin runtime.
openclaw/openclaw	AGENTS.md	34	unclassified	- Internal bundled plugins ship in core dist; bundled-only facade loader ok only for them.
openclaw/openclaw	AGENTS.md	36	unclassified	- Externalizing a bundled plugin: update package excludes, official catalogs, docs, tests, and prove core runtime paths resolve installed plugin roots before root-dep removal.
openclaw/openclaw	AGENTS.md	41	mediation(E3)	- Public plugin SDK/API is the compat exception. New API first, old path only via named compat/deprecation metadata, docs, warnings when useful, tests for old+new, planned removal.
openclaw/openclaw	AGENTS.md	42	unclassified	- Migrate internal/bundled callers to modern API in the same change. Do not let internal compat become permanent architecture.
openclaw/openclaw	AGENTS.md	44	unclassified	- Hot paths should carry prepared facts forward: provider id, model ref, channel id, target, capability family, attachment class. Do not rediscover with broad plugin/provider/channel/capability loaders.
openclaw/openclaw	AGENTS.md	45	unclassified	- Do not fix repeated request-time discovery with scattered caches. Move the canonical fact earlier; reuse prepared runtime objects; delete duplicate lookup branches.
openclaw/openclaw	AGENTS.md	48	unclassified	- Protocol version bumps: explicit owner confirmation only; never automatic/generated.
openclaw/openclaw	AGENTS.md	49	unclassified	- Config contract: exported types, schema/help, metadata, baselines, docs aligned. Retired public keys stay retired; compat in raw migration/doctor only.
openclaw/openclaw	AGENTS.md	50	unclassified	- Prompt cache: deterministic ordering for maps/sets/registries/plugin lists/files/network results before model/tool payloads. Preserve old transcript bytes when possible.
openclaw/openclaw	AGENTS.md	51	unclassified	- Agent tool schema cleanup: remove stale args cleanly; no hidden compat for model-facing params just to avoid churn.
openclaw/openclaw	AGENTS.md	56	unclassified	- Package manager/runtime: repo defaults only. No swaps without approval.
openclaw/openclaw	AGENTS.md	60	unclassified	- Tests in a normal source checkout: `pnpm test <path-or-filter> [vitest args...]`, `pnpm test:changed`, `pnpm test:serial`, `pnpm test:coverage`; never raw `vitest`.
openclaw/openclaw	AGENTS.md	61	unclassified	- Tests in a Codex worktree or linked/sparse checkout: avoid direct local `pnpm test*`; use `node scripts/run-vitest.mjs <path-or-filter>` for tiny explicit-file proof, or Crabbox/Testbox for anything broader.
openclaw/openclaw	AGENTS.md	63	unclassified	- Checks in a Codex worktree or linked/sparse checkout: avoid direct local `pnpm check*`; use `node scripts/crabbox-wrapper.mjs run ... --shell -- "pnpm check:changed"` so pnpm runs inside Testbox, not locally.
openclaw/openclaw	AGENTS.md	65	unclassified	- Typecheck: `tsgo` lanes only (`pnpm tsgo*`, `pnpm check:test-types`); never add `tsc --noEmit`, `typecheck`, `check:types`.
openclaw/openclaw	AGENTS.md	67	vcs-commit/push(E2/E5/E11)	- Build before push when build output, packaging, lazy/module boundaries, dynamic imports, or published surfaces can change.
openclaw/openclaw	AGENTS.md	73	unclassified	- Small/narrow tests, lints, format checks, and type probes are fine locally only in a healthy normal checkout.
openclaw/openclaw	AGENTS.md	77	vcs-commit/push(E2/E5/E11)	- Before handoff/push: prove touched surface. Before landing to `main`: issue proof plus appropriate full/broad proof unless scope is clearly narrow.
openclaw/openclaw	AGENTS.md	78	vcs-commit/push(E2/E5/E11)	- Pre-land/pre-commit code changes: use `$autoreview` until no accepted/actionable findings remain, unless equivalent manual review already done, trivial/docs-only, or user opts out.
openclaw/openclaw	AGENTS.md	80	unclassified	- Do not land related failing format/lint/type/build/tests. If unrelated on latest `origin/main`, say so with scoped proof.
openclaw/openclaw	AGENTS.md	81	unclassified	- Docs/changelog-only and CI/workflow metadata-only: `git diff --check` plus relevant docs/workflow sanity; escalate only if scripts/config/generated/package/runtime behavior changed.
openclaw/openclaw	AGENTS.md	82	unclassified	- Prompt snapshots: CI truth is Linux Node 24. If macOS local passes but CI drifts, reproduce/generate in Linux before rerun.
openclaw/openclaw	AGENTS.md	86	unclassified	- Use `$openclaw-pr-maintainer` immediately for maintainer-side OpenClaw issue/PR review, triage, duplicates, labels, comments, close, land, or evidence. Contributor PR creation/refresh follows the requested contributor workflow; linked refs alone do not require maintainer archive tooling.
openclaw/openclaw	AGENTS.md	87	vcs-commit/push(E2/E5/E11)	- Pasted GitHub issue/PR: first `git status -sb`; if dirty, yell; then `git push` + `git pull --ff-only`.
openclaw/openclaw	AGENTS.md	88	unclassified	- PR refs: `gh pr view/diff` or `gh api`, not web search. Prefer `gitcrawl` for maintainer discovery; missing/stale `gitcrawl` falls through to live `gh`, not contributor setup. Verify live with `gh` before mutation.
openclaw/openclaw	AGENTS.md	89	unclassified	- Bare issue/PR URL/number means review/report in chat. Suggest comment/close/merge when appropriate; mutate only when asked.
openclaw/openclaw	AGENTS.md	92	unclassified	- Do not leave associated issues open for hypothetical future repros. Close with rationale; ask for a new issue or reopen only if concrete new evidence appears. Close comment states: decision, why, supported alternative, and what evidence would change the decision.
openclaw/openclaw	AGENTS.md	95	unclassified	- Changelog: PR landings/fixes need one unless pure test/internal. Do not mention missing changelog as a review finding; Codex handles it during fix/landing.
openclaw/openclaw	AGENTS.md	96	unclassified	- PR verification: before merge, post exact local commands, CI/Testbox run IDs, before/after proof when used, and known proof gaps.
openclaw/openclaw	AGENTS.md	98	vcs-commit/push(E2/E5/E11)	- After landing or requested close/sweep: search duplicates; comment proof + canonical commit/PR/release before closing.
openclaw/openclaw	AGENTS.md	99	unclassified	- After landing/ship final: include 2-5 sentence recap of what landed: behavior change, key files/surface, proof run, issue/PR state. Do not answer with only status/links.
openclaw/openclaw	AGENTS.md	102	unclassified	- PR create: real body required. Include Summary + Verification; mention refs, behavior, and proof.
openclaw/openclaw	AGENTS.md	104	vcs-commit/push(E2/E5/E11)	- PR artifacts/screenshots: attach to PR/comment/external artifact store. Do not commit `.github/pr-assets`.
openclaw/openclaw	AGENTS.md	105	unclassified	- CI polling: exact SHA, relevant checks only, minimal fields. Skip routine noise (`Auto response`, `Labeler`, docs agents, performance/stale). Logs only after failure/completion or concrete need.
openclaw/openclaw	AGENTS.md	107	unclassified	- `/landpr`: use `~/.codex/prompts/landpr.md`; do not idle on `auto-response` or `check-docs`.
openclaw/openclaw	AGENTS.md	111	unclassified	- TS ESM, strict. Avoid `any`; prefer real types, `unknown`, narrow adapters.
openclaw/openclaw	AGENTS.md	112	unclassified	- No `@ts-nocheck`. Lint suppressions only intentional + explained.
openclaw/openclaw	AGENTS.md	114	unclassified	- Runtime branching: discriminated unions/closed codes over freeform strings. Avoid semantic sentinels (`?? 0`, empty object/string).
openclaw/openclaw	AGENTS.md	115	unclassified	- Formatter-friendly shape: when oxfmt explodes an expression vertically, extract named booleans, payloads, or small helpers. Do not change width or use format-ignore for local compactness.
openclaw/openclaw	AGENTS.md	118	unclassified	- Use named intermediates only for domain meaning or readability; avoid temp-variable soup.
openclaw/openclaw	AGENTS.md	122	unclassified	- Comments: brief, only non-obvious logic.
openclaw/openclaw	AGENTS.md	133	approval-gate(E2/E11)	- Do not edit baseline/inventory/ignore/snapshot/expected-failure files to silence checks without explicit approval.
openclaw/openclaw	AGENTS.md	134	unclassified	- Do not run independent `pnpm test`/Vitest commands concurrently in one worktree; Vitest cache races with `ENOTEMPTY`. Group one command or use distinct `OPENCLAW_VITEST_FS_MODULE_CACHE_PATH`.
openclaw/openclaw	AGENTS.md	144	unclassified	- Changelog entries: active version `### Changes`/`### Fixes`; single-line bullets only.
openclaw/openclaw	AGENTS.md	145	unclassified	- Contributor PR authors should not edit `CHANGELOG.md`; maintainer/AI adds entries during landing/merge.
openclaw/openclaw	AGENTS.md	146	unclassified	- Contributor-facing changelog entries thank credited human `@author`. Never thank bots, `@openclaw`, `@clawsweeper`, or `@steipete`; if unknown, omit thanks.
openclaw/openclaw	AGENTS.md	150	vcs-commit/push(E2/E5/E11)	- Commit via `scripts/committer "<msg>" <file...>`; stage intended files only.
openclaw/openclaw	AGENTS.md	153	vcs-commit/push(E2/E5/E11)	- `main`: no merge commits; rebase on latest `origin/main` before push. After one green run plus clean rebase sanity, do not chase moving `main` with repeated full gates.
openclaw/openclaw	AGENTS.md	154	vcs-commit/push(E2/E5/E11)	- User says `commit`: your changes only. `commit all`: all changes in grouped chunks. `push`: may `git pull --rebase` first.
openclaw/openclaw	AGENTS.md	156	unclassified	- Do not delete/rename unexpected files; ask if blocking, else ignore.
openclaw/openclaw	AGENTS.md	161	secrets(E1/E7);vcs-commit/push(E2/E5/E11)	- Never commit real phone numbers, videos, credentials, live config.
openclaw/openclaw	AGENTS.md	163	approval-gate(E2/E11)	- Dependency patches/overrides/vendor changes need explicit approval. `pnpm-workspace.yaml` patched dependencies use exact versions only.
openclaw/openclaw	AGENTS.md	165	unclassified	- Carbon pins owner-only: do not change `@buape/carbon` unless Shadow (`@thewilloftheshadow`, verified by `gh`) asks.
openclaw/openclaw	AGENTS.md	172	unclassified	- Before simulator/emulator testing, check real iOS/Android devices.
openclaw/openclaw	AGENTS.md	176	unclassified	- Mac app permission testing: stable app path + real signing identity required. No `--no-sign`, `SIGN_IDENTITY=-`, or raw debug binary; TCC prompts/listing won't stick.
openclaw/openclaw	AGENTS.md	180	unclassified	- ClawSweeper ops: `$clawsweeper`. Deployed hook sessions may post one concise `#clawsweeper` note only when surprising/actionable/risky; if using message tool, reply exactly `NO_REPLY`.
openclaw/openclaw	AGENTS.md	181	unclassified	- Memory wiki prompt digest stays tiny; prefer `wiki_search` / `wiki_get`; verify contact data before use; source-class provenance for generated people facts.
openclaw/openclaw	AGENTS.md	183	unclassified	- Never edit `node_modules`.
openclaw/openclaw	AGENTS.md	184	unclassified	- Local-only `.agents` ignores: `.git/info/exclude`, not repo `.gitignore`.
openclaw/openclaw	CLAUDE.md	3	unclassified	Telegraph style. Root rules only. Read scoped `AGENTS.md` before subtree work.
openclaw/openclaw	CLAUDE.md	9	unclassified	- Replies: repo-root refs only: `extensions/telegram/src/index.ts:80`. No absolute paths, no `~/`.
openclaw/openclaw	CLAUDE.md	10	unclassified	- Docs/user-visible work: `pnpm docs:list`, then read relevant docs only.
openclaw/openclaw	CLAUDE.md	13	secrets(E1/E7)	- Live-verify when feasible. Never print secrets.
openclaw/openclaw	CLAUDE.md	18	unclassified	- New `AGENTS.md`: add sibling `CLAUDE.md` symlink; edit `AGENTS.md` only.
openclaw/openclaw	CLAUDE.md	29	mediation(E3)	- Plugins cross into core only via `openclaw/plugin-sdk/*`, manifest metadata, injected runtime helpers, documented barrels (`api.ts`, `runtime-api.ts`).
openclaw/openclaw	CLAUDE.md	32	unclassified	- Owner boundary: owner-specific repair/detection/onboarding/auth/defaults/provider behavior lives in owner plugin. Shared/core gets generic seams only.
openclaw/openclaw	CLAUDE.md	33	unclassified	- Dependency ownership follows runtime ownership: plugin-only deps stay plugin-local; root deps only for core imports or intentionally internalized bundled plugin runtime.
openclaw/openclaw	CLAUDE.md	34	unclassified	- Internal bundled plugins ship in core dist; bundled-only facade loader ok only for them.
openclaw/openclaw	CLAUDE.md	36	unclassified	- Externalizing a bundled plugin: update package excludes, official catalogs, docs, tests, and prove core runtime paths resolve installed plugin roots before root-dep removal.
openclaw/openclaw	CLAUDE.md	41	mediation(E3)	- Public plugin SDK/API is the compat exception. New API first, old path only via named compat/deprecation metadata, docs, warnings when useful, tests for old+new, planned removal.
openclaw/openclaw	CLAUDE.md	42	unclassified	- Migrate internal/bundled callers to modern API in the same change. Do not let internal compat become permanent architecture.
openclaw/openclaw	CLAUDE.md	44	unclassified	- Hot paths should carry prepared facts forward: provider id, model ref, channel id, target, capability family, attachment class. Do not rediscover with broad plugin/provider/channel/capability loaders.
openclaw/openclaw	CLAUDE.md	45	unclassified	- Do not fix repeated request-time discovery with scattered caches. Move the canonical fact earlier; reuse prepared runtime objects; delete duplicate lookup branches.
openclaw/openclaw	CLAUDE.md	48	unclassified	- Protocol version bumps: explicit owner confirmation only; never automatic/generated.
openclaw/openclaw	CLAUDE.md	49	unclassified	- Config contract: exported types, schema/help, metadata, baselines, docs aligned. Retired public keys stay retired; compat in raw migration/doctor only.
openclaw/openclaw	CLAUDE.md	50	unclassified	- Prompt cache: deterministic ordering for maps/sets/registries/plugin lists/files/network results before model/tool payloads. Preserve old transcript bytes when possible.
openclaw/openclaw	CLAUDE.md	51	unclassified	- Agent tool schema cleanup: remove stale args cleanly; no hidden compat for model-facing params just to avoid churn.
openclaw/openclaw	CLAUDE.md	56	unclassified	- Package manager/runtime: repo defaults only. No swaps without approval.
openclaw/openclaw	CLAUDE.md	60	unclassified	- Tests in a normal source checkout: `pnpm test <path-or-filter> [vitest args...]`, `pnpm test:changed`, `pnpm test:serial`, `pnpm test:coverage`; never raw `vitest`.
openclaw/openclaw	CLAUDE.md	61	unclassified	- Tests in a Codex worktree or linked/sparse checkout: avoid direct local `pnpm test*`; use `node scripts/run-vitest.mjs <path-or-filter>` for tiny explicit-file proof, or Crabbox/Testbox for anything broader.
openclaw/openclaw	CLAUDE.md	63	unclassified	- Checks in a Codex worktree or linked/sparse checkout: avoid direct local `pnpm check*`; use `node scripts/crabbox-wrapper.mjs run ... --shell -- "pnpm check:changed"` so pnpm runs inside Testbox, not locally.
openclaw/openclaw	CLAUDE.md	65	unclassified	- Typecheck: `tsgo` lanes only (`pnpm tsgo*`, `pnpm check:test-types`); never add `tsc --noEmit`, `typecheck`, `check:types`.
openclaw/openclaw	CLAUDE.md	67	vcs-commit/push(E2/E5/E11)	- Build before push when build output, packaging, lazy/module boundaries, dynamic imports, or published surfaces can change.
openclaw/openclaw	CLAUDE.md	73	unclassified	- Small/narrow tests, lints, format checks, and type probes are fine locally only in a healthy normal checkout.
openclaw/openclaw	CLAUDE.md	77	vcs-commit/push(E2/E5/E11)	- Before handoff/push: prove touched surface. Before landing to `main`: issue proof plus appropriate full/broad proof unless scope is clearly narrow.
openclaw/openclaw	CLAUDE.md	78	vcs-commit/push(E2/E5/E11)	- Pre-land/pre-commit code changes: use `$autoreview` until no accepted/actionable findings remain, unless equivalent manual review already done, trivial/docs-only, or user opts out.
openclaw/openclaw	CLAUDE.md	80	unclassified	- Do not land related failing format/lint/type/build/tests. If unrelated on latest `origin/main`, say so with scoped proof.
